Date,Title,Sentiment
2009-09-20,u.s. fears pakistan aid will feed graft yemen’s north hit by bloodiest fighting in years faith conquers fear of swine flu for fans of naples's patron saint europeans say u.s. lacks will on climate obama won’t say if more troops to be sent to afghanistan pakistan says top commander with taliban died in custody copter crash kills u.s. soldier in iraq obama to meet with mideast leaders 5 killed in suicide bombing,negative
2009-09-21,indecision as e.u. vote comes again to ireland czechs set hurdle for europe treaty ousted leader returns to honduras italy honors six soldiers killed in kabul seeking purification at russia’s melon stands stoicism and energy at afghan wedding the renault f1 “penalty” general offers grim view of afghan mission beijing students pressed to stop protesting lecturer’s detention russia tries to control the reset button,negative
2009-09-22,"new wardrobe brings freedom to women in swat the fia podcast riots in honduras u.n. summit on climate change scene from an afghan wedding after uproar, unesco rejects egyptian the troop debate, revisited hu jintao’s speech on climate change white house pivots in mideast peace bid china bars foreigners from making visits to tibet",positive
2009-09-23,top general denies rift with obama on afghan war brown to offer to cut british nuclear subs guidelines in england for assisted suicide general assembly convenes at the u.n. watching philip roth in baghdad obama addresses u.n. general assembly survey shows pull of the u.s. is still strong inside mexico libyan leader delivers a scolding in u.n. debut netanyahu talks about abbas meeting hong kong: more scrutiny for public broadcaster,negative
2009-09-24,u.s. assures fretful britons: it’s much ado about nothing protests at group of 20 conference experts awed by anglo-saxon treasure merkel stays low-key as german vote nears debate on economy muted as germans prepare to vote qaeda members escape prison in iraq a ribbon of green the front line in somalia bitter political trial grips france mao’s grandson rises in chinese military,negative
2009-09-25,"curbed in towns, philippines islamists take to the forests obama’s news conference at the g-20 before german vote, qaeda threatens europe ahmadinejad reacts to accusation challenger feels he's advancing in german vote after years of secrecy, a glimpse into the numbers of civilians dead in iraq at least 15 iraqi soldiers die in blast iran is warned about nuclear program trial opens in chechen leader’s slander suit thousands hold peaceful march at g-20 summit",negative
2009-09-26,"u.s. drone strikes office of sunni party in iraq’s north in honduras, talking, takeout, but no accord cries and hugs at reunion of families in north korea foreign events force obama to turn to plan b iranian protester flees after telling of torture plan to boost afghan forces splits obama advisers uphill fight for pope among secular czechs protesters dispersed after g-20 meeting f1 rocks to a beyonce beat u.s. to demand inspection of new iran plant ‘within weeks’",negative
2009-09-27,"nannies get holiday. rich families get a suite. as oil enriches australia, spill is seen as a warning at czech mass, pope says societies must have god arrest in case of murdered athletes in iraq palestinians and israelis clash at jerusalem holy site chinese tests reveal lead in children near a plant victory brings risk of conflict with merkel’s allies defense chief says iran faces ‘severe’ sanctions u.s. is seeking a range of sanctions against iran bits ‘n pieces from singapore race",negative
2009-09-28,"troops in guinea said to fire on pro-democracy protesters europe’s socialists suffering even in downturn no detail is overlooked as china prepares to celebrate new german government faces challenges at german chancellor’s side, a new political power broker emerges from the arab press e.u. report to place blame on both sides in georgia war holy month ends, and violence rises again in iraq pope ends czech visit with warning about power honduras shuts down media outlets, then relents",negative
2009-09-29,"militant network is intact long after mumbai siege justifying jihad british leader tries to rally his party iranian students stage 2nd big protest since returning to university campuses from mcchrystal’s mouth to obama’s ear in hong kong, one holiday and lots of book sales china’s ties with iran complicate diplomacy u.n. investigator presents report on gaza war china adds a feature to phones: patriotism a spirit of enduring optimism",negative
2009-09-30,"in guinean hospital, wounded attest to military attack pakistanis continue to reject u.s. partnership businessmen in honduras offer plan to end crisis mao: the great helmsman of kitsch? indian maze complicates building of a global stage crackdown spurs a heroin clearance sale in southeast asia villepin takes the stand in 'clearstream' trial unity is rallying cry ahead of iraq elections over 300 die in sumatra and samoas quakes china hopes, and tries, for rain-free festivities",negative
2009-10-01,"for bosnia, future may hinge on irish vote coalition government collapses in romania e.u. vote in ireland hangs on the economy pakistan to target taliban ‘epicenter’ palestinians halt push on war report pentagon opens new inquiry on wanat battle pentagon to re-examine 2008 afghan clash living on the edge, geologically speaking another shoe flies, this time in istanbul at i.m.f. chief earthquake strikes western indonesia",negative
2009-10-02,"u.s. wonders if iran is playing for time rescue efforts continue in quake-ravaged indonesia the mumbai terror trial, a test for pakistan mudslides kill at least 18 in eastern sicily the hospital that treated friend and foe the waters that drown dreams israel receives video of captured soldier in exchange for release of prisoners obama meets top afghan commander as he mulls change in war strategy ireland votes again on european union treaty travel advice diary from japanese grand prix",negative
2009-10-03,"questions on executions mount in india syrian visits washington as part of regional détente new script for india on climate change thousands defend role of press in italy pakistan postpones mumbai trial again hopes dim for quake survivors in indonesia report says iran has data to make a nuclear bomb dancing into the evening, brazil celebrates arrival on world stage detainee’s case illustrates bind of prison’s fate suzuka qualifying mayhem",negative
2009-10-04,"shoichi nakagawa, former japanese finance minister, dies at 56 black market shows iran can adapt to sanctions at meeting, pope warns of perils facing africa after vote, debate shifts to new european leader greek socialists win in a landslide report says iran has data to make bomb security adviser calls troop increase mcchrystal’s opinion former japanese finance minister is found dead for irish, e.u. may stand for economic unity choked floodways feed manila’s typhoon toll",negative
2009-10-05,from the arab press u.s. push to expand in pakistan meets resistance stolen valor honduran security forces accused of abuse french students get an extra push polish sports minister quits amid gambling law inquiry 6 are killed by bomber at funeral in west iraq untold stories of china and taiwan laos stumbles on path to sporting glory 240 die in india as monsoons follow drought,negative
2009-10-06,obama rules out large reduction in afghan force fighting uphill in afghanistan radio host’s remarks add troubling note to honduran crisis chechen leader wins libel suit against rights worker britain is mired in its own debate over troop levels in afghanistan nato chief gives details of afghan training mission obama speaks on counterterrorism switzerland as a haven will never be the same centcom responds to post on iraqi deaths major suspect in genocide of rwandans is captured,negative
2009-10-07,czechs offer mixed signals on e.u. reform treaty taliban claim to raise a flag over nuristan group resists korean stigma for unwed mothers aid package from u.s. jolts army in pakistan annan warns kenyans of political dangers italian court rejects prime minister’s immunity single parenting in south korea three polish officials resign in scandal over gambling measure pakistanis view u.s. aid warily mr. kubica goes to renault,negative
2009-10-08,leaving iraq is a feat that requires an army elite guard in iran tightens grip with media move tories’ leader passes a test he couldn’t easily fail maoist insurgents ambush indian commandos iranian site reports a death sentence for protester bombing targets india’s embassy in kabul a heads-up about helmets french culture minister refuses to resign over paid sex trysts pollution as another form of poverty bomb hits near indian embassy in kabul,negative
2009-10-09,"from 205 names, panel chose the most visible shadows in the shuryak valley scientist suspected of terrorist ties peshawar blast comes ahead of military offensive past nobel peace prize laureates burmese dissident meets with foreign envoys barack obama awarded nobel prize surprise nobel for obama stirs praise and doubts latest pakistan bombing seen as warning to government more than 160 killed in landslides in philippines",negative
2009-10-10,"racing time and taliban to rebuild in pakistan argentina enacts law on broadcasters more questions about a hijacked ship in paris without papers, and seeking visibility tehran plans to execute 3 protesters of election chinese premier calls for dialogue between u.s. and north korea gunmen storm pakistani army headquarters after hitch, turkey and armenia normalize ties a dogged taliban chief rebounds, vexing u.s. pakistan retakes army headquarters; hostages freed",negative
2009-10-11,taking on skyscrapers to protect view of an ‘old friend’ drills canceled after turkey excludes israel kenya’s criminals tap a growth industry: kidnapping mexico says it is closing a provider of electricity clinton affirms u.s. ties with britain and ireland pakistani police had warned army about a raid massa will not return in 2009 interpol and u.n. back ‘global policing doctrine’ benedict canonizes 5 new saints troop levels are still focus of debate,negative
2009-10-12,taliban attacks in pakistan on the rise russia gas pipeline heightens east europe’s fears kurdistan halts oil exports memo calls for reversing law to phase out german nuclear plants britain’s expense scandal hits brown’s wallet code pink returns from kabul from the arab press terror suspect cleared again in pakistan n. korea tests 5 short-range missiles netanyahu calls war crimes report ‘distorted’,negative
2009-10-13,"havel, still a man of morals and mischief french investigate scientist in formal terrorism inquiry congo and angola agree to end expulsions no-confidence vote topples romanian government for a departed mobster, wreaths and roses but no tears british try to halt execution of briton in china exiled from school, h.i.v.-infected orphans learn a bitter lesson russia resists u.s. position on sanctions for iran ask john burns: reliance on private contractors china signs deal for gas in trade talk with putin",negative
2009-10-14,"parties at odds with kremlin stage walkout well-meaning stance hurts polanski, lawyer says europeans criticize turkey over threats to media freedoms zimbabwe imprisons and indicts opponent when the walls come down in vietnam, an education deferred lens: under the radar in kandahar palestinians, in reversal, press u.n. gaza report 6 are killed by 3 separate explosions near shrines in a holy city for iraqi shiites a reformer in the nato henhouse",negative
2009-10-15,"in face of sanctions, china premier warms to iran islamabad: from green city to red mosque temperature check at interlagos u.n. rights official backs gaza report italy denies news report that it bribed the taliban karzai aide says afghan runoff vote is likely militants attack law enforcement agencies in pakistan deadly attacks on pakistan police north korea accuses south of naval intrusion six more sentenced to death over riots in china",negative
2009-10-16,"held by the taliban rodney dangerfield, meet mike mullen in mexican drug war, investigators are fearful visuals from the fia press conference in sao paulo juárez, mexico: the murder beat selections from an interview with du daozheng u.n. council endorses gaza report zimbabwe opposition boycotts unity government waiting for the chief new attack in pakistan targets police station",negative
2009-10-17,"for argentines, a coach is a legend and a letdown allies press karzai to accept election audit results 7 months, 10 days in captivity iraq sends 41 of 50 deported refugees back to britain dark and stormy night race qualifying in sao paulo russia’s leaders see china as template for ruling migrants going north now risk kidnappings pakistan aims offensive at a militant stronghold from vietnam to the white house obama drops plan to isolate sudan leaders",negative
2009-10-18,"love of designer threads adds flair to trial party rift grows wider in zimbabwe at book fair, a subplot about chinese rights inside the islamic emirate a 3,500-year-old queen causes a rift between germany and egypt i am the world champion! button wins title, webber wins race by air and ground, pakistani soldiers penetrate militant heartland iran guard commanders are killed in bombings at 'davos for women,' some view the downturn as an opportunity to rise",negative
2009-10-19,"u.s. seeks to keep watching russia’s weapons a harvest of golf courses from vietnam’s farmland ‘you have atomic bombs, but we have suicide bombers.’ john burns q. and a. on private military contractors as pakistan makes gains, resistance from taliban painful mideast truth: force trumps diplomacy iran threatens to back out of fuel deal marketplace baghdad afghan leader said to accept runoff after election audit a joint vision for europe? not likely",negative
2009-10-20,"pakistan finds local allies against ferocious foe mending a centuries-old split a drone strike and dwindling hope in vietnam, a backlash against golf courses recent eta arrests raise hopes in spain of ending violence french prosecutors seek fine for ex-premier scholar who was held after disputed iranian election is given at least 12 years poland to accept u.s. offer on shield from the arab press report finds lapses in handling of g.i. accused of murders in iraq",negative
2009-10-21,"epilogue a rope and a prayer experts worry as population and hunger grow schools in pakistan closed in wake of attack nothing to see here – move along clinton says iran and north korea must curb nuclear ambitions information black hole british journalist, ludovic kennedy, dies at 89 book fair fires official for approach to chinese iraq: open for business",negative
2009-10-22,film on the dolphin hunt stirs outrage in japan gaza report author asks u.s. to clarify concerns karadzic to boycott start of war crimes trial israel signals concern on iran talks john burns q. and a.: private military contractors biden asks eastern europe to spread democracy gates to press nato on afghan commitment china and u.s. try to speed global climate strategy dalai lama to visit indian region claimed by china somali insurgents attack airport,negative
2009-10-23,"repent or resign, bishops tell african politicians where next for french-german ties? rightist on bbc panel draws protests and viewers a shout out to the ‘other place’ reports press sri lanka on possible war atrocities iran delays its decision on shipping nuclear fuel nato ministers endorse wider afghan effort czechs accept modified missile shield role an economy in need of holistic medicine asean inaugurates human rights commission",negative
2009-10-24,"glittering emissaries’ dazzle wears off in the trenches islamabad on edge thousands gather for climate protest britons weary of surveillance in minor cases merkel picks team to govern in germany 4 afghans killed as u.s. convoy fires at a car pakistani army captures taliban stronghold in yemen, war centers on authority, not terrain historians reassess battle of agincourt the fia election",negative
2009-10-25,"afghan election rests on the backs of donkeys salute all cars, kids. it’s a rule in china. german economy faces pain, official says israeli police clash with palestinians at sacred compound in jerusalem ingushetia opposition figure is shot dead in car car bombs kill dozens in iraq over 130 dead in baghdad suicide attacks bill to increase access to contraception is dividing filipinos misery and illness persist in philippine typhoons’ wake bombings in iraq, deadliest since 2007, raise security issue",negative
2009-10-26,"karadzic refuses to appear on first day of his trial activist killing said to be tied to the police auditor faults work on u.s. embassy in iraq st. george’s and the tree a hypnotizing hunt leaves russians bewildered combating the stigma of psychological injuries kerry calls for patient strategy in afghanistan militants kill 11 pakistani soldiers in attacks amid soldiers and mines in the korean dmz, school is in session iraq reaches voting deal as toll rises in bombings",negative
2009-10-27,"u.s. to protect populous afghan areas, officials say russian professors chafe at scholarly screening tensions between turkey and the west increase europe ends its attempt to penalize uzbekistan extremism spreads across indonesian penal code couple feared captured by pirates grim reality for german forces in kunduz legislators in iraq block a deal on election law conviction is upheld for an ally of berlusconi 8 afghan immigrants drown off greek island",negative
2009-10-28,"on one field, two goals: equality and statehood jailed iranian-american is said to be in solitary confinement u.s. speeds aid to pakistan to fight taliban cost cuts led to british jet crash, study says sarkozy returns to his political roots europe looking to germany to untie policy knots europe seizes somali pirates who may be pair’s captors makeshift bombs spread beyond afghanistan, iraq car bomb rips pakistan market estrada begins unlikely comeback in philippines",negative
2009-10-29,"revelation undermines chevron case in ecuador iran sentences employee of british embassy in military campaign, pakistan finds hint of 9/11 clinton challenges pakistanis on al qaeda saudis try to head off swine flu fears before hajj clinton speaks out on terror in pakistan british couple held off somali coast u.n. reviews security after deadly kabul assault karzai's brother believed tied to c.i.a. iraq makes sweeping arrests over baghdad blasts",negative
2009-10-30,"former star on the soccer field tries to level it in pain, women soldiers may be tougher abu dhabi circuit first taste french ideal of bicycle-sharing meets reality women mourn the women who are targets after 2 years, a sign of a 9/11 suspect china is trying a tibetan filmmaker for subversion clinton suffers barbs and returns jabs in pakistan don’t gloss over stalin’s crimes, medvedev says netanyahu backs nuclear deal that iran rejected",negative
2009-10-31,"uighurs leave guantánamo for palau 2 suspects tied to detroit imam arrested in canada clinton asks abbas to return to talks somali pirates move couple onto land qaeda had role in attack on u.n. staff, official says iraqi officer delving into bombings is killed dalai lama says trip to a disputed region in india isn’t political ukraine bans big crowds to combat swine flu zuma rallies s. africa to fight aids thirsty plant dries out yemen",negative
2009-11-01,major university in russia eases fears on rules scattering of attacks in iraq agnes’s paddock notes from abu dhabi south koreans struggle with race vettel drives to abu dhabi victory and second in the series u.s. prepares to broach hard issues with china battle is close in israeli election russia  open to  u.s. arms shipments accross its territory 76 sentenced for taking part in tibet riots former first lady of taiwan admits laundering $2.2 million,negative
2009-11-02,"mt. kilimanjaro ice cap continues rapid retreat russians comment on ways to curb the use of alcohol russia tries, once again, to rein in vodka habit clinton denies easing pressure on israel from the arab press iran’s politics stand in the way of a nuclear deal post-f1 season announcements china dismisses its minister of education how reliable is the m-16 rifle? mixed signals from west about trusting russia",negative
2009-11-03,"iraq signs contract to develop oil field iran’s leader faults u.s. ‘arrogance’ in nuclear talks m-16 vs. ak-47: iraqi viewpoints short-term fixes sought in mideast merkel marks wall anniversary in iran, from heroes to state enemies transcript: hamid karzai’s acceptance speech the digital fog of war israel says hamas test-fired rocket remarks by obama and merkel",negative
2009-11-04,"karzai’s top rival denounces afghanistan’s new government payments in ivory coast dumping case at risk, lawyer says going tribal in afghanistan competing rallies in iran’s streets belgian emerges as favorite for new top e.u. post russian reports tie nationalists to 2 killings a new comments tool for at war kouchner urges stronger afghan role for europe u.n. set to endorse inquiry into possible war crimes in gaza u.s. diplomat meets myanmar’s top dissident and urges junta to work with her",positive
2009-11-05,"top palestinian rules out race for re-election thailand recalls its ambassador to cambodia saudis strike yemeni rebels along border iraqis again fail to approve election law india restricts media on visit by dalai lama training and trusting local forces karadzic gets delay, and lawyer, in war crimes trial a rebel stronghold in myanmar on alert two held in killings of russian lawyer, reporter thailand recalls ambassador to cambodia over thaksin job",negative
2009-11-06,"chinese agencies struggle over video game yemeni rebels and saudis clash at border group won’t suspend zimbabwe on mining abuses man admits to murder of lawyer in moscow adversities await iraqis who return home visiting grave sites, imagining worlds u.n. says u.s. delays led to aid cuts in somalia coverage of the fort hood shootings spanish captives in somali waters plead for help thai border on guard for drugs from myanmar",negative
2009-11-07,"budget fights are brewing at the united nations for russia’s communists, ousting putin is a priority medvedev says russia may back sanctions on iran if deal falls apart who is a jew? court ruling in britain raises question nato airstrike said to kill 7 afghan soldiers with wall just a memory, german divisions fade ecosystem in peru is losing a key ally marooned on sea of iraqi oil, but unable to tap its wealth sudanese government moves toward talks with rebel group revelations by illinois senator are raising concerns",negative
2009-11-08,"at 91, mandela endures as south africa’s ideal iraq passes crucial election law pakistan blast kills anti-taliban mayor china pledges $10 billion to africa hubert védrine charles powell angela merkel jiri dienstbier james a. baker iii german reunification: from rejection to inevitability",positive
2009-11-09,"impasse over, lebanon forms cabinet vitaly ginzburg dies at 93; worked on soviet h-bomb u.s. officer revisits his past in vietnam commemorating the fall of the berlin wall reading hussein’s biography in baghdad palestinian authority’s future is in question vatican keeps celibacy in rules on anglicans the fall of the berlin wall china executes 9 for their roles in ethnic riots in july iran accuses u.s. hikers of espionage",negative
2009-11-10,bulgaria still stuck in trauma of transition blackwater said to pursue bribes to iraq after 17 died european union struggles to select new leaders british premier is bowed by mother of slain soldier blair hails economic steps in west bank bomb material cache uncovered in afghanistan minorities in iraq’s north seen as threatened deadly car bomb in pakistan an uncomfortable truth car bomb adds to toll in northwest pakistan,negative
2009-11-11,"e.u. president takes tough line on filling top jobs pakistan rock rails against the west, not the taliban tuning out the taliban the iraqi elections: same names, different teams china’s tough flu measures appear to be effective officials search for answers in extensive brazil blackout at arafat memorial, abbas pushes independence fight german sentenced to life for killing in court somali pirates seize cargo ship iran executes kurdish activist who was accused of ‘armed struggle’",negative
2009-11-12,"rural india gets chance at piece of jobs boom subversion trial puts cloud over turkey saudis’ efforts to swat rebels from yemen risk inflaming larger conflict down time in afghanistan in canada, a royal yawn for prince charles zimbabwe: opposition lawyers ask for new judge in bennett trial gates says afghan plan will mix various proposals sri lankan general resigns palestinian officials push for delay in elections russian president says modernization is needed",negative
2009-11-13,wanted: people willing to lead the european union olives irrigated with blood the briatore case france tries to define frenchness britain asks allies for more troops in afghanistan north korea issues new threat after naval clash obama says u.s. seeks to build stronger ties to china militants hit pakistan spy agency explosion hits u.s. base in afghan capital,negative
2009-11-14,2 u.s. soldiers and a contractor are killed in afghanistan top jobs in e.u. are proving hard to fill mock funeral for venice dramatizes flight of residents from city’s heart unusual partners study divisive jerusalem site forest people may lose home in kenyan plan broaching birth control with afghan mullahs at least 13 die in a bombing in pakistan china’s role as lender alters obama’s visit leaders will delay deal on climate change china: temple web site attacked,negative
2009-11-15,"czechs’ velvet revolution paved by plastic people bring on the daisies, and those acts of kindness in china, obama to press for tough stance on iran",negative
2009-11-16,"u.s. says kuwait company overbilled it by millions for troops’ food nuclear plant built for iran is delayed, russia says inspectors fear iran is hiding nuclear plants mercedes grand prix is launched taliban militants fire rockets on crowded bazaar northeast of kabul attacks threaten fragile security gains in cradle of iraq insurgency china’s growing military might why europe feels rejected by obama australia apologizes for child migrants obama welcomes rise of china",negative
2009-11-17,"plan to expand jerusalem settlement angers u.s. brown vows to continue war effort in afghanistan south africa is divided on gesture by educator training of afghan police by europe is found lacking rethinking weddings that come with cashiers blair’s chances for europe presidency said to fade a woman-to-woman talk with a would-be suicide bomber during visit, obama skirts chinese political sensitivities lawyer held in tax case in russia dies in jail celebrating revolution with roots in a rumor",negative
2009-11-18,"migrants reaching greece despite efforts to block them water feud in the white mountains in ukraine, ’04 euphoria has turned to despair real estate shopping is used as political theater on jerusalem’s contested ground button at mclaren ex-military officer in pakistan is linked to 2 chicago terrorism suspects obama’s pacific trip encounters rough waters minister says iran won’t ship uranium abroad pirates attack maersk alabama again seoul protests ahead of obama visit",negative
2009-11-19,"… and little optimism a new term for afghanistan's president iraq sentences sunni leader to death pirates widen range, straining naval patrols low-profile leaders chosen for top european posts no cheering, no parade workmen in kabul pakistan's intensifying insurgency karzai sworn in in afghan india's path was paved by soviet fall",negative
2009-11-20,"in draft resolution, united nations rebukes iran for rights violations since election gates says u.s. could withhold aid if afghanistan cannot curb corruption this time, egyptian riot over soccer, not bread u.s. presses china in case of geologist e.u. leaders make unity in the bloc their first job u.s. fears iraqis will not keep up rebuilt projects one evening at the close of ramazan, ere the better moon arose frustration as iran stalls on deal in iraq, a blunt civilian is a fixture by the general’s side suicide bomber strikes afghan market, killing at least 15 people",negative
2009-11-21,"chávez offers public defense for carlos the jackal at least 92 die in chinese mine explosion survey of pakistan’s young predicts ‘disaster’ if their needs aren’t addressed anglican leader and pope hold ‘cordial’ talks italy arrests 2 over attacks in mumbai afghan militias battle taliban with aid of u.s. benedict woos artists, urging ‘quest for beauty’ medvedev says ‘backwardness’ undermines party in turkey, trial casts wide net of mistrust cleric wields religion to challenge iran’s theocracy",negative
2009-11-22,iran’s death penalty is seen as a political tactic amnesty list puts pressure on pakistan leader son objects to moving camus’s remains 3 suspected militants blow themselves up in pakistani kashmir,negative
2009-11-23,"makeshift home for many u.k. documents show friction with u.s. on iraq toll in chinese mine explosion rises to 104 misdiagnosed with coma, belgian man communicates after 23 years more rain for britain after floods russian leader expresses support for nonprofits iraq’s january elections face near certain delay china gains in u.s. eyes, and india feels slights india officials angered by leak of attack report ask john burns: obama’s options in afghanistan",negative
2009-11-24,violence in the philippines soccer in iraq: another field for argument google chief announces plan in baghdad to put iraqi artifacts online russia to investigate fund lawyer’s death netanyahu plays down talk of a prisoner exchange electoral violence in the philippines u.s. downplays climate change talks panel asks how britain got involved in iraq war 2 executed in china for selling tainted milk toll rises to 46 in philippine election unrest,negative
2009-11-25,"leftist past clouds europe’s choice for the foreign affairs portfolio harnessing darwin to push an ancient intellectual center to evolve iranian-american faces new spying charge key players in the afghanistan decision off-season f1 happenings – and then some russia denies knowing that man who died in jail was ill in iraq, 2 attacks raise fears of sectarianism just google ‘baghdad’ israel offers a pause in building new settlements pakistan charges 7 terrorism suspects a year after attacks that shocked mumbai",negative
2009-11-26,"a rare chinese look at secret detentions german general quits over airstrike iraqi lawmakers hunt for election compromise u.n. nuclear agency calls iran inquiry ‘dead end’ from lancaster to iraq: a thanksgiving day racing tradition half-truths dim chances for renewing mideast talks russia admits lapses in case of sick lawyer sitting down to dinner, afghan-style suspect in philippine election killings surrenders",negative
2009-11-27,"talks on deal for warship upset nations near russia baghdad garden becomes graveyard, full of grieving celebrating id al-adha iranians defend freezing of assets of nobel laureate the bmw sauber move israeli military says air force thwarted a gaza rocket attack big states dominate european commission posts german minister resigns over afghan airstrike russia plays by its own rules in murder case russia and china endorse agency’s rebuke of iran",negative
2009-11-28,"france debates its identity, but some ask why plane crash in china kills 3 americans weary of political crisis, honduras holds election interviews with detainees baby boom of mixed children tests south korea civil suit hearing held in china’s milk scandal large victory likely for namibia governing party senate report explores 2001 escape by bin laden from afghan mountains afghans detail detention in ‘black jail’ at u.s. base bomb causes derailment of russian train",negative
2009-11-29,conservative poised to win in honduras leftist wins uruguay presidential vote a defiant iran vows to build nuclear plants swiss ban building of minarets on mosques sri lankan who led fight against tamil tigers seeks presidency senators show doubts on afghanistan israel to recruit more building inspectors to enforce a freeze on west bank construction moving beyond khmer rouge’s ghosts traumatized russians view their dead after luxury train bombing rwanda joins the commonwealth,negative
2009-11-30,"afghanistan vets: send your thoughts on obama’s plans iran seized a yacht and its 5-member british crew last week pakistani journalist critical of the military is threatened britain to send 500 more troops to afghanistan senior cleric denounces iranian militia for crackdown swiss ban on minaret building meets widespread criticism one more reason to be thankful: ncos obama issues order for more troops in afghanistan russian police release sketch of bombing suspects pirates seize oil tanker, u.s.-bound, off somalia",negative
2009-12-01,"at army bases, warriors are ready to step up will russia’s afghan fate be america’s? iraqi filmmakers defy militants with screenings at bomb sites obama's afghanistan strategy new chief takes charge at the u.n. nuclear agency weighing obama’s afghan plan jewish nationalists clash with palestinians breaking with past, south africa issues broad aids policy sri lankans in camps allowed to leave gateway to baghdad",negative
2009-12-02,"in iraq’s african enclave, color is plainly seen israel arrests settlers fighting freeze views from iraq on president obama’s afghan plan iranian given 9-year sentence for protesting arms treaty likely to expire before new pact is set most new u.s. forces for afghanistan will be sent to taliban stronghold in south e.u. foreign policy chief defends qualifications imelda marcos opens run for philippine congress european reaction to obama's speech text of secretary clinton’s prepared testimony",negative
2009-12-03,"fortresses inspired by west crumble in a new china finding victory in a plate of pasta? on the spot: the afghan ‘surge’ mexico still waiting for u.s. aid, report says clinton to press nato allies on afghanistan effort u.s. student delivers appeal at end of italian trial debt crisis tests dubai’s ruler india announces plan to slow emissions pakistani news outlets condemn obama’s plan putin is coy on a run in 2012",negative
2009-12-04,"iran sets limit to what it tells atomic agency u.s. and russia miss treaty deadline john burns q. and a. on obama’s afghan plan after assassination attempt, guinea’s junta leader leaves country for treatment frustrated with west, turks revel in empire lost myanmar high court to consider dissident’s appeal mosque serving pakistani military hit by attackers nato pledges 7,000 troops, but avoids details italian jury convicts u.s. student of murder polanski begins house arrest",negative
2009-12-05,"4 american teenagers arrested in japan aid gives alternative to african orphanages who’s at the climate talks, and what do they seek? copenhagen: emissions, treaties and impacts in bolivia, a force for change endures iran will not quit treaty, its nuclear chief asserts grim romanians brighten over a german connection protesters in rome denounce berlusconi moises saman: afghanistan in free fall verdict in italy, but american’s case isn’t over",negative
2009-12-06,"peace prize protest seeking to set an example on the climate express a new approach to aiding orphans in malawi u.s. report on sri lanka urges new approach club owner charged in russian fire victory claimed by both candidates in romania gates calls july 2011 the beginning, not end, of afghan withdrawal morales headed for re-election in bolivia arrests in philippine province panetta indicates strikes will continue in pakistan",negative
2009-12-07,"jesus day, baghdad market attack in eastern pakistan kills at least 30 soldiers killed in ambush in northern turkey a heads-up on russia's role in arctic u.s. man accused of helping plot mumbai attack students' day protests in iran children bear brunt of a blast in iraq critics challenge martial law in philippines incumbent re-elected as romanian president iranian students clash with police",negative
2009-12-08,captive helps close the distance between israelis baghdad hit by multiple attacks smaller nations weigh power of the walkout plans for third heathrow runway win conditional approval group says police killings go unpunished in brazil bombings kill more than 100 in iraq minarets and slender arguments violent protests in iran carry into second day two top aides show unity on afghan strategy u.s. envoy makes rare visit to north korea,negative
2009-12-09,e.u. leaders play catch-up on climate strategy poll finds slim majority back more afghanistan troops debate rages in greece about right of police to enter university campuses how the poll was conducted a conflicted mission in congo a nation’s shaken ego seen in a soccer loss ‘why do you want to leave iraq?’ u.n. told not to join congo army in operation iraq’s other security threat: politics irish wince as a budget proposal cuts to the bone,negative
2009-12-10,"france investigates another troubled flight in venezuela, even death may not bring peace venezuela’s grave robbers ‘i have no living friends in iraq now’ the making of a massacre in the philippines a politician goes hungry to redraw india’s map obama accepts nobel peace prize and when did you last see your father? 5 u.s. men arrested in pakistan said to plan jihad",negative
2009-12-11,"qaeda planner in pakistan killed by drone pope expresses outrage at abuse in ireland top russian prison officials are dismissed by medvedev heiress case delayed, with medical tests ordered last chance for justice in malaysia iraq strikes deals on major oil fields greece struggles to stay afloat as debts pile on top diplomats of cuba and mexico meet ‘afghandyland,’ where you can’t win and you can’t quit killer of journalist gets 2 years in southern russian republic",negative
2009-12-12,"giorgio carbone, elected prince of seborga, dies at 73 u.n. experts get threats in inquiry into somalia iraq auctions development rights to oil fields gates’s trip hits snags in two theaters retrofitted vehicles offer window into mexico’s cartels as web challenges french leaders, they push back thais seize plane with weapons from n. korea chile’s ‘children of democracy’ sitting out presidential election martial law is rescinded in a philippine province iran avows willingness to swap some uranium",negative
2009-12-13,"an attack on silvio berlusconi ambitious rivers project meets a sea of opposition jarno trulli and heikki kovalainen at lotus with wind energy, opportunity for corruption officials seek destination of north korean arms",negative
2009-12-14,copenhagen climate change q&a e.u. urged to open doors to migrants moscow cultural landmark is seen as threatened france to digitize its own literary works poorer countries upend climate talks new gas pipeline from central asia feeds china attack on berlusconi prompts soul-searching blackwater and security contracting: the economics of war clinton defends human rights approach thaksin back in cambodia to see release of thai man held for spying,negative
2009-12-15,"court examines pakistan leader’s offshore riches james allen on the renault annoucement in 2025, india to pass china in population, u.s. estimates pakistani court approves arrests of 5 americans pressure builds on merkel and defense minister over nato bombing weighing netanyahu as peace maker iwar e-lection arms sales to taiwan will proceed, u.s. says pakistani army’s victories fail to halt taliban’s blows",negative
